step,time,route_name,spawn_index,controller_type,tuning_value,x,y,path_x,path_y,yaw_deg,steer,throttle,brake,cross_track_error,heading_error_deg,closest_waypoint,target_waypoint,speed,distance_to_goal
23,1.1500000000000001,sturn,192,stanley,0.8,332.5506286621094,-117.62376403808594,332.51141357421875,-117.62442016601562,0.9236575365066528,-1.9234953560440254e-05,0.35,0.0,2.3625050242622337e-05,0.00038546323776245605,0,-1,1.0228641063042745,171.1600639203528
24,1.2000000000000002,sturn,192,stanley,0.8,332.6150207519531,-117.62273406982422,332.51141357421875,-117.62442016601562,0.9235765337944031,-6.92503350958247e-07,0.35,0.0,1.5014982712913691e-05,0.0004664659500122984,0,-1,1.4025496388896705,171.14615931239223
25,1.25,sturn,192,stanley,0.8,332.6956481933594,-117.62142944335938,332.51141357421875,-117.62442016601562,0.9235599637031555,-1.0004719720946711e-06,0.35,0.0,1.920161177801317e-05,0.0004830360412599139,0,-1,1.6989338905649047,171.1287960419709
26,1.3,sturn,192,stanley,0.8,332.78631591796875,-117.61997985839844,332.51141357421875,-117.62442016601562,0.923545777797699,9.750312311013346e-06,0.35,0.0,6.409306059509089e-06,0.0004972219467164955,0,-1,1.883681943772149,171.10929683624727
27,1.35,sturn,192,stanley,0.8,332.8846740722656,-117.61839294433594,332.51141357421875,-117.62442016601562,0.9235542416572571,9.486201767315156e-06,0.35,0.0,6.9055009570473044e-06,0.0004887580871583553,0,-1,2.019412898432819,171.08820953599906
28,1.4000000000000001,sturn,192,stanley,0.8,332.9894104003906,-117.61671447753906,332.51141357421875,-117.62442016601562,0.9235725998878479,1.5833624716571763e-05,0.35,0.0,-3.917606953588934e-06,0.00047039985656741474,0,-1,2.143426682014687,171.06580308077912
29,1.4500000000000002,sturn,192,stanley,0.8,333.0994873046875,-117.61493682861328,332.51141357421875,-117.62442016601562,0.9236007332801819,1.3629005323145553e-05,0.35,0.0,-1.6983882599862915e-06,0.00044226646423349396,0,-1,2.2403236368176755,171.04233331851628
30,1.5,sturn,192,stanley,0.8,333.2144775390625,-117.61308288574219,332.51141357421875,-117.62442016601562,0.9236322641372681,1.3096299983182925e-05,0.35,0.0,-2.4318977020938715e-06,0.00041073560714725556,0,-1,2.340090936112132,171.017885247628
31,1.55,sturn,192,stanley,0.8,333.3338928222656,-117.61116027832031,332.51141357421875,-117.62442016601562,0.9236640334129333,1.400240843975976e-05,0.35,0.0,-5.872077840047424e-06,0.0003789663314819734,0,-1,2.4222566027595818,170.9925719303118
32,1.6,sturn,192,stanley,0.8,333.4576416015625,-117.60916900634766,332.51141357421875,-117.62442016601562,0.9236969351768494,1.5384416783427388e-05,0.35,0.0,-1.0542467462709704e-05,0.0003460645675659849,0,-1,2.511726509404021,170.96642300574908
33,1.6500000000000001,sturn,192,stanley,0.8,333.58551025390625,-117.60709381103516,334.51153564453125,-117.5921630859375,0.9237353205680847,6.194432988517822e-06,0.35,0.0,5.12959235876749e-06,0.0003076791763305988,1,-1,2.5873532362849696,170.9395106304221
34,1.7000000000000002,sturn,192,stanley,0.8,333.71734619140625,-117.60496520996094,334.51153564453125,-117.5921630859375,0.9237579703330994,4.540909808310887e-06,0.35,0.0,7.349704770556395e-06,0.0002850294113160757,1,-1,2.6716268718853025,170.91184832049962
35,1.75,sturn,192,stanley,0.8,333.85302734375,-117.602783203125,334.51153564453125,-117.5921630859375,0.9237701296806335,7.3393740097025025e-06,0.35,0.0,9.572627846423515e-07,0.00027287006378186286,1,-1,2.7437322925990313,170.88347229215492
36,1.8,sturn,192,stanley,0.8,333.99261474609375,-117.60052490234375,334.51153564453125,-117.5921630859375,0.9237860441207886,3.7006070676940182e-06,0.35,0.0,7.853165985519106e-06,0.00025695562362686614,1,-1,2.8246900404690485,170.8544000105094
37,1.85,sturn,192,stanley,0.8,334.13592529296875,-117.59821319580078,334.51153564453125,-117.5921630859375,0.9237977862358093,3.3387997420881713e-06,0.35,0.0,8.10512973687446e-06,0.00024521350860602956,1,-1,2.894396656362637,170.82465919142282
38,1.9000000000000001,sturn,192,stanley,0.8,334.282958984375,-117.59584045410156,334.51153564453125,-117.5921630859375,0.9238054752349854,2.6710608103083857e-06,0.35,0.0,9.34155639157122e-06,0.00023752450942993056,1,-1,2.9727380564491326,170.79426629886748
39,1.9500000000000002,sturn,192,stanley,0.8,334.43359375,-117.5934066772461,334.51153564453125,-117.5921630859375,0.9238110780715942,7.981265024740925e-07,0.35,0.0,1.353106089779072e-05,0.0002319216728211104,1,-1,3.040475127288774,170.7632576049277
40,2.0,sturn,192,stanley,0.8,334.587890625,-117.59091186523438,334.51153564453125,-117.5921630859375,0.9238121509552002,-1.67829390802602e-06,0.35,0.0,1.96893357814424e-05,0.00023084878921511538,1,-1,3.1164596600969596,170.73162886068232
41,2.0500000000000003,sturn,192,stanley,0.8,334.74560546875,-117.58836364746094,334.51153564453125,-117.5921630859375,0.9238056540489197,-3.1466811035036217e-06,0.35,0.0,2.4125208586028065e-05,0.00023734569549579683,1,-1,3.182397801567557,170.69943578602056
42,2.1,sturn,192,stanley,0.8,334.90692138671875,-117.58576965332031,334.51153564453125,-117.5921630859375,0.9237927198410034,6.121278870558581e-07,0.35,0.0,1.6257354536411937e-05,0.00025027990341205096,1,-1,3.2561265833326827,170.66664007888613
43,2.15,sturn,192,stanley,0.8,335.07159423828125,-117.58311462402344,334.51153564453125,-117.5921630859375,0.9237866401672363,1.2978764824556636e-06,0.35,0.0,1.5279808234682293e-05,0.0002563595771789586,1,-1,3.3203521004313075,170.63331962931093
44,2.2,sturn,192,stanley,0.8,335.2397155761719,-117.58039855957031,334.51153564453125,-117.5921630859375,0.9237860441207886,-2.7090473318926293e-07,0.35,0.0,1.9716108469704924e-05,0.00025695562362686614,1,-1,3.3918669770129193,170.59946401642614
45,2.25,sturn,192,stanley,0.8,335.4111633300781,-117.57763671875,334.51153564453125,-117.5921630859375,0.9237830638885498,1.2555347587506687e-06,0.35,0.0,1.627806548393576e-05,0.00025993585586560873,1,-1,3.4544384951971097,170.56509455430165
46,2.3000000000000003,sturn,192,stanley,0.8,335.5859680175781,-117.57482147216797,334.51153564453125,-117.5921630859375,0.9237820506095886,2.9579740961829108e-06,0.35,0.0,1.210192789318984e-05,0.00026094913482669377,1,-1,3.523766787595893,170.53022186572267
47,2.35,sturn,192,stanley,0.8,335.76397705078125,-117.57195281982422,336.6697082519531,-117.636474609375,0.923787534236908,-0.14798745424413015,0.35,0.0,-0.0035987594225427577,-5.225576817989349,2,-1,3.5847364920604985,170.4948885828837
48,2.4000000000000004,sturn,192,stanley,0.8,335.9447326660156,-117.57378387451172,336.6697082519531,-117.636474609375,0.6913968324661255,-0.14559194748672707,0.35,0.0,0.008133799151460973,-4.993186116218567,2,-1,3.63618505102946,170.45455750516683
49,2.45,sturn,192,stanley,0.8,336.1277770996094,-117.58267211914062,336.6697082519531,-117.636474609375,0.18959125876426697,-0.13293918015122633,0.35,0.0,0.013000733321794737,-4.491380542516708,2,-1,3.6900447535049214,170.4070268394602
50,2.5,sturn,192,stanley,0.8,336.3136291503906,-117.5943832397461,336.6697082519531,-117.636474609375,-0.3391112983226776,-0.11854218821503475,0.35,0.0,0.015263343139663026,-3.962677985429764,2,-1,3.7553564068594927,170.356329010817
51,2.5500000000000003,sturn,192,stanley,0.8,336.5025634765625,-117.60726928710938,336.6697082519531,-117.636474609375,-0.8316344618797302,-0.10484097290549084,0.35,0.0,0.01658553728282931,-3.470154821872711,2,-1,3.814858001046812,170.304024716962
52,2.6,sturn,192,stanley,0.8,336.69464111328125,-117.62086486816406,336.6697082519531,-117.636474609375,-1.279296875,-0.09224364113197724,0.35,0.0,0.01743597594741427,-3.0224924087524414,2,-1,3.878965720220034,170.25056543291458
53,2.6500000000000004,sturn,192,stanley,0.8,336.8896789550781,-117.63494873046875,336.6697082519531,-117.636474609375,-1.681091547012329,-0.08087221086153014,0.35,0.0,0.018021553543573363,-2.6206977367401123,2,-1,3.936733915540032,170.19621531302
54,2.7,sturn,192,stanley,0.8,337.0877380371094,-117.64949798583984,336.6697082519531,-117.636474609375,-2.040618896484375,-0.0706215412803113,0.35,0.0,0.018369672013115873,-2.261170387268067,2,-1,3.9984126033489784,170.14099360282958
55,2.75,sturn,192,stanley,0.8,337.2886657714844,-117.66442108154297,336.6697082519531,-117.636474609375,-2.360107421875,-0.06147221530212978,0.35,0.0,0.018560180569778446,-1.9416818618774414,2,-1,4.054085042755759,170.0850310539002
56,2.8000000000000003,sturn,192,stanley,0.8,337.4925231933594,-117.6797103881836,336.6697082519531,-117.636474609375,-2.643402576446533,-0.053306412944110246,0.35,0.0,0.01860526535349756,-1.6583867073059084,2,-1,4.113090067649095,170.02833221127102
57,2.85,sturn,192,stanley,0.8,337.6991271972656,-117.69532775878906,336.6697082519531,-117.636474609375,-2.893097400665283,-0.046071939450402055,0.35,0.0,0.01852923115195497,-1.4086918830871584,2,-1,4.1668571280391475,169.9709815023769
58,2.9000000000000004,sturn,192,stanley,0.8,337.9085388183594,-117.71125793457031,338.8515930175781,-117.92826080322266,-3.112579822540283,-0.23402796165557088,0.35,0.0,0.03421674706179226,-7.81964159011841,3,-1,4.2235433319802125,169.9129910018327
59,2.95,sturn,192,stanley,0.8,338.1198425292969,-117.73152923583984,338.8515930175781,-117.92826080322266,-3.5068981647491455,-0.22886641696025403,0.35,0.0,0.054386574444650226,-7.425323247909548,3,-1,4.261204411498882,169.8506078629265
60,3.0,sturn,192,stanley,0.8,338.3309631347656,-117.76215362548828,338.8515930175781,-117.92826080322266,-4.30441427230835,-0.20901265082493015,0.35,0.0,0.06435647354212616,-6.627807140350343,3,-1,4.2896872385491855,169.77835877428527
61,3.0500000000000003,sturn,192,stanley,0.8,338.5431823730469,-117.79930114746094,338.8515930175781,-117.92826080322266,-5.221743583679199,-0.18371261776931155,0.35,0.0,0.06812997382939523,-5.710477828979493,3,-1,4.3402932302042645,169.69973565664128
62,3.1,sturn,192,stanley,0.8,338.7576904296875,-117.8393783569336,338.8515930175781,-117.92826080322266,-6.083347797393799,-0.15923018167498826,0.35,0.0,0.06946102294619061,-4.8488736152648935,3,-1,4.3962511497318,169.6180262453607
63,3.1500000000000004,sturn,192,stanley,0.8,338.97467041015625,-117.881103515625,338.8515930175781,-117.92826080322266,-6.853277206420898,-0.137038432273735,0.35,0.0,0.06964282398357936,-4.078944206237794,3,-1,4.449429858790411,169.53445782973472
64,3.2,sturn,192,stanley,0.8,339.19427490234375,-117.92398834228516,338.8515930175781,-117.92826080322266,-7.5309224128723145,-0.11730047368565175,0.35,0.0,0.0691837349017222,-3.401298999786378,3,-1,4.502854265165426,169.4494875736532
65,3.25,sturn,192,stanley,0.8,339.41650390625,-117.96778869628906,338.8515930175781,-117.92826080322266,-8.121986389160156,-0.09994213577623279,0.35,0.0,0.06832346571425921,-2.8102350234985365,3,-1,4.553418166852785,169.36336397920107
66,3.3000000000000003,sturn,192,stanley,0.8,339.64111328125,-118.01241302490234,338.8515930175781,-117.92826080322266,-8.634624481201172,-0.0847335154404915,0.35,0.0,0.06710560698369664,-2.2975969314575204,3,-1,4.603899179855104,169.2762331405372
67,3.35,sturn,192,stanley,0.8,339.86810302734375,-118.05772399902344,338.8515930175781,-117.92826080322266,-9.076672554016113,-0.07149990248531801,0.35,0.0,0.06566499559270705,-1.8555488586425792,3,-1,4.65220548789828,169.18823843133043
68,3.4000000000000004,sturn,192,stanley,0.8,340.0975341796875,-118.10367584228516,340.98516845703125,-118.47001647949219,-9.455639839172363,-0.2543140491931211,0.35,0.0,0.0814222600228135,-8.107014656066895,4,-1,4.700239780738792,169.099421995739
69,3.45,sturn,192,stanley,0.8,340.32769775390625,-118.15458679199219,340.98516845703125,-118.47001647949219,-10.004651069641113,-0.24429107117131418,0.35,0.0,0.10233591570490475,-7.558003425598145,4,-1,4.727211540146667,169.0058745892387
70,3.5,sturn,192,stanley,0.8,340.55572509765625,-118.2163314819336,340.98516845703125,-118.47001647949219,-10.959613800048828,-0.2196383684227812,0.35,0.0,0.11227621390677031,-6.603040695190431,4,-1,4.745677144279548,168.90236272497145
71,3.5500000000000003,sturn,192,stanley,0.8,340.7835388183594,-118.28520965576172,340.98516845703125,-118.47001647949219,-12.020220756530762,-0.18988248674066227,0.35,0.0,0.11535107693717037,-5.542433738708497,4,-1,4.79100492794103,168.79214896776227
72,3.6,sturn,192,stanley,0.8,341.01287841796875,-118.35762786865234,340.98516845703125,-118.47001647949219,-13.00139331817627,-0.1615707253703083,0.35,0.0,0.11551134252121972,-4.561261177062988,4,-1,4.840393186458646,168.67843784731994
73,3.6500000000000004,sturn,192,stanley,0.8,341.24420166015625,-118.43213653564453,340.98516845703125,-118.47001647949219,-13.864124298095703,-0.13628296022224531,0.35,0.0,0.11427715643156731,-3.698530197143556,4,-1,4.888555603657283,168.56257392118872
74,3.7,sturn,192,stanley,0.8,341.4776916503906,-118.50814819335938,340.98516845703125,-118.47001647949219,-14.60856819152832,-0.114191324043171,0.35,0.0,0.11226385074703746,-2.9540863037109375,4,-1,4.934949498724507,168.44510789912985
75,3.75,sturn,192,stanley,0.8,341.71319580078125,-118.5853500366211,340.98516845703125,-118.47001647949219,-15.24437141418457,-0.09508996078315225,0.35,0.0,0.10972360685553557,-2.318283081054687,4,-1,4.97971128256645,168.32638275045227
76,3.8000000000000003,sturn,192,stanley,0.8,341.9507751464844,-118.66353607177734,340.98516845703125,-118.47001647949219,-15.78288459777832,-0.07871088685475101,0.35,0.0,0.10687123380968946,-1.7797698974609375,4,-1,5.0231643826047465,168.2065975643667
77,3.85,sturn,192,stanley,0.8,342.1903381347656,-118.74252319335938,343.04193115234375,-119.25450134277344,-16.227556228637695,-0.2581259537613367,0.35,0.0,0.11801702243885626,-7.965530395507814,5,-1,5.060329003533742,168.08595675811694
78,3.9000000000000004,sturn,192,stanley,0.8,342.42742919921875,-118.8254623413086,343.04193115234375,-119.25450134277344,-16.814802169799805,-0.24717894063440013,0.35,0.0,0.13952544949241202,-7.378284454345704,5,-1,5.023119663259722,167.962156902017
79,3.95,sturn,192,stanley,0.8,342.65875244140625,-118.91738891601562,343.04193115234375,-119.25450134277344,-17.81174659729004,-0.22170273230426454,0.35,0.0,0.150472090940391,-6.381340026855469,5,-1,5.003282547342338,167.83080980073845
80,4.0,sturn,192,stanley,0.8,342.88958740234375,-119.01787567138672,343.04193115234375,-119.25450134277344,-18.932559967041016,-0.18987660762831804,0.35,0.0,0.15341029207065565,-5.260526657104493,5,-1,5.075563251986158,167.69138627978134
81,4.05,sturn,192,stanley,0.8,343.11981201171875,-119.12165832519531,343.04193115234375,-119.25450134277344,-19.968107223510742,-0.16032778822857438,0.35,0.0,0.15309194494742,-4.224979400634767,5,-1,5.060138875625223,167.54908511045224
82,4.1000000000000005,sturn,192,stanley,0.8,343.35009765625,-119.2272720336914,343.04193115234375,-119.25450134277344,-20.86016082763672,-0.13419092697424842,0.35,0.0,0.15112837845367702,-3.3329257965087904,5,-1,5.078550038787594,167.40522976290006
83,4.15,sturn,192,stanley,0.8,343.58111572265625,-119.334228515625,343.04193115234375,-119.25450134277344,-21.634111404418945,-0.11137861702738128,0.35,0.0,0.14824013087542182,-2.5589752197265643,5,-1,5.072582207946384,167.26018613013503
84,4.2,sturn,192,stanley,0.8,343.8091735839844,-119.44071197509766,343.04193115234375,-119.25450134277344,-22.252544403076172,-0.09316586359191666,0.35,0.0,0.1445702295477171,-1.940542221069338,5,-1,5.018271566358548,167.11637351640118
85,4.25,sturn,192,stanley,0.8,344.0386962890625,-119.54793548583984,343.04193115234375,-119.25450134277344,-22.86179542541504,-0.07411266512614784,0.35,0.0,0.1408255879434444,-1.3312911987304707,5,-1,5.111403675833997,166.971839887246
86,4.3,sturn,192,stanley,0.8,344.2680358886719,-119.65608978271484,344.9943542480469,-120.27122497558594,-23.300884246826172,-0.2553461391126719,0.35,0.0,0.15608493469572637,-7.5226345062255895,6,-1,5.056947469608127,166.82667875236237
87,4.3500000000000005,sturn,192,stanley,0.8,344.4939880371094,-119.76637268066406,344.9943542480469,-120.27122497558594,-23.867351531982422,-0.2446516624489123,0.35,0.0,0.17715637876096785,-6.956167221069338,6,-1,5.052853738140572,166.68024106588697
88,4.4,sturn,192,stanley,0.8,344.71685791015625,-119.8880844116211,344.9943542480469,-120.27122497558594,-24.86041831970215,-0.2188092281064251,0.35,0.0,0.18683397282513087,-5.963100433349613,6,-1,5.05027461132498,166.52329086680908
89,4.45,sturn,192,stanley,0.8,344.93603515625,-120.01534271240234,344.9943542480469,-120.27122497558594,-25.962596893310547,-0.1880594261383913,0.35,0.0,0.18985636695017766,-4.860921859741213,6,-1,5.054595068394037,166.36171384756295
90,4.5,sturn,192,stanley,0.8,345.15142822265625,-120.1441879272461,344.9943542480469,-120.27122497558594,-26.99921989440918,-0.1587300666007922,0.35,0.0,0.18957700290086182,-3.824298858642581,6,-1,5.017708352313661,166.19941639427714
91,4.55,sturn,192,stanley,0.8,345.36962890625,-120.27767944335938,344.9943542480469,-120.27122497558594,-27.919971466064453,-0.1302590929699617,0.35,0.0,0.18674623945492314,-2.903547286987307,6,-1,5.1690283520709785,166.03230070076256
92,4.6000000000000005,sturn,192,stanley,0.8,345.5871276855469,-120.41270446777344,344.9943542480469,-120.27122497558594,-28.681509017944336,-0.1081588745754858,0.35,0.0,0.18223892376754636,-2.1420097351074237,6,-1,5.081026579064459,165.86401012011092
93,4.65,sturn,192,stanley,0.8,345.80499267578125,-120.54883575439453,344.9943542480469,-120.27122497558594,-29.322998046875,-0.08753273599269124,0.35,0.0,0.17696925060908608,-1.5005207061767594,6,-1,5.188107204481651,165.69479366463182
94,4.7,sturn,192,stanley,0.8,346.0221862792969,-120.68548583984375,344.9943542480469,-120.27122497558594,-29.800506591796875,-0.07292467958882701,0.35,0.0,0.17091004367181184,-1.0230121612548873,6,-1,5.1211759516059185,165.52539685832252
95,4.75,sturn,192,stanley,0.8,346.24127197265625,-120.82328033447266,346.8542175292969,-121.55791473388672,-30.220470428466797,-0.30845203211780825,0.35,0.0,0.1776641980476189,-9.237873077392575,7,-1,5.2257967599781034,165.35479741702594
96,4.800000000000001,sturn,192,stanley,0.8,346.4576416015625,-120.96397399902344,346.8542175292969,-121.55791473388672,-30.73487663269043,-0.3020931097440205,0.35,0.0,0.2065430596287604,-8.723466873168944,7,-1,5.116222324953542,165.1819868890997
97,4.8500000000000005,sturn,192,stanley,0.8,346.6673889160156,-121.1130142211914,346.8542175292969,-121.55791473388672,-31.701282501220703,-0.2783760324876198,0.35,0.0,0.22476906021894133,-7.757061004638669,7,-1,5.185301478360988,165.00217779947616
98,4.9,sturn,192,stanley,0.8,346.869140625,-121.26972198486328,346.8542175292969,-121.55791473388672,-32.92433166503906,-0.2461096458764133,0.35,0.0,0.23199370936812813,-6.534011840820312,7,-1,5.110590255917466,164.81622664266524
99,4.95,sturn,192,stanley,0.8,347.06829833984375,-121.43179321289062,346.8542175292969,-121.55791473388672,-34.21632385253906,-0.2086311048811569,0.35,0.0,0.2334287707964504,-5.242019653320312,7,-1,5.191561811105253,164.62555731783337
100,5.0,sturn,192,stanley,0.8,347.2647705078125,-121.5968017578125,346.8542175292969,-121.55791473388672,-35.352325439453125,-0.17652612011707286,0.35,0.0,0.2308892576962699,-4.106018066406246,7,-1,5.10451074203578,164.43257181106554
101,5.050000000000001,sturn,192,stanley,0.8,347.4619140625,-121.76504516601562,346.8542175292969,-121.55791473388672,-36.35539627075195,-0.1449694257691912,0.35,0.0,0.22627882694718066,-3.1029472351074197,7,-1,5.260201435167719,164.23646126414212
102,5.1000000000000005,sturn,192,stanley,0.8,347.658935546875,-121.9350357055664,346.8542175292969,-121.55791473388672,-37.19111633300781,-0.1204732274628105,0.35,0.0,0.22024188131983302,-2.267227172851558,7,-1,5.1767627058812495,164.0388165509916
103,5.15,sturn,192,stanley,0.8,347.8565673828125,-122.10625457763672,346.8542175292969,-121.55791473388672,-37.911964416503906,-0.09720446473167063,0.35,0.0,0.2136444451476296,-1.546379089355464,7,-1,5.275048893800825,163.84004131069617
104,5.2,sturn,192,stanley,0.8,348.0535583496094,-122.27783203125,348.5036926269531,-123.20073699951172,-38.46109390258789,-0.39990195583361327,0.35,0.0,0.24299607064944406,-11.849979400634767,8,-1,5.186324628806647,163.64118237329018
105,5.25,sturn,192,stanley,0.8,348.24920654296875,-122.45358276367188,348.5036926269531,-123.20073699951172,-39.12921905517578,-0.388708554930371,0.35,0.0,0.28131407807003833,-11.181854248046873,8,-1,5.318651160862787,163.43856761829957
106,5.300000000000001,sturn,192,stanley,0.8,348.4361267089844,-122.63663482666016,348.5036926269531,-123.20073699951172,-40.21315002441406,-0.36619949405247537,0.35,0.0,0.308252898563143,-10.097923278808596,8,-1,5.192481471493607,163.23017219227165
107,5.3500000000000005,sturn,192,stanley,0.8,348.6120300292969,-122.82777404785156,348.5036926269531,-123.20073699951172,-41.75282287597656,-0.32477817457463226,0.35,0.0,0.3215493892317991,-8.558250427246096,8,-1,5.242792113584729,163.01552217366637
108,5.4,sturn,192,stanley,0.8,348.7797546386719,-123.02462005615234,348.5036926269531,-123.20073699951172,-43.359588623046875,-0.28111695610357185,0.35,0.0,0.32490771049653844,-6.951484680175781,8,-1,5.1530738237408515,162.796532790718
