step,x,y,steer,cross_track_error,heading_error_deg,closest_waypoint,speed,distance_to_goal
594,-72.8328628540039,-68.74004364013672,-0.011414878102598823,0.043649627563613305,0.015487670898434844,59,4.820906125968387,171.9804091450066
595,-73.0738525390625,-68.73296356201172,-0.10579084862719745,0.05133763623962177,-3.2147369384765785,60,4.822465250748307,172.21977902521107
596,-73.314453125,-68.72200775146484,-0.101079015561415,0.059649266327571115,-2.9697723388671937,60,4.813493147543033,172.45841775930808
597,-73.55435180664062,-68.7051773071289,-0.088760623575837,0.06204895429942053,-2.5155944824218817,60,4.811983269599515,172.6958366977907
598,-73.79413604736328,-68.68594360351562,-0.07567413282966312,0.062043925392966395,-2.057922363281252,60,4.814485756179979,172.93293518953394
599,-74.03400421142578,-68.66573333740234,-0.06378973997002224,0.06107216730562093,-1.6515502929687498,60,4.817228048749566,173.17003969649528
600,-74.27397918701172,-68.64508056640625,-0.05345978068225279,0.05966785828094142,-1.3036499023437662,60,4.8196674027518345,173.40722118617867
601,-74.51406860351562,-68.62421417236328,-0.044612008333605124,0.05805975760763413,-1.0095214843749951,60,4.821863923252634,173.6445078473381
602,-74.7542724609375,-68.60321807861328,-0.037085745876181915,0.056331520078107954,-0.7627410888671936,60,4.823770665967516,173.88190722495855
603,-74.99456024169922,-68.58214569091797,-0.030699652137888212,0.05453394114080385,-0.5565032958984318,60,4.825595156203221,174.1193936918113
604,-75.23494720458984,-68.56104278564453,-0.11984168688963899,0.05414312816144479,-3.6803588867187385,61,4.827214236961255,174.35698649395562
605,-75.47467041015625,-68.53597259521484,-0.112381464650171,0.06217608822095522,-3.341796875000005,61,4.817546360471543,174.593580231148
606,-75.71337890625,-68.50528717041016,-0.09814601698066863,0.06450772034727667,-2.821243286132807,61,4.8165180319136125,174.82868424025582
607,-75.95186614990234,-68.47229766845703,-0.08359147941155731,0.06452669867494239,-2.311996459960941,61,4.81920686410349,175.06338221693002
608,-76.1904067993164,-68.4383316040039,-0.07049255386100182,0.0635856581895048,-1.8628387451171828,61,4.8220395220753485,175.29806505274644
609,-76.42902374267578,-68.4039077758789,-0.05912921501358641,0.06220163670792447,-1.478591918945309,61,4.824613727163291,175.53280127158564
610,-76.66775512695312,-68.36922454833984,-0.049396089871028254,0.060576355342420535,-1.1536254882812356,61,4.826739474092687,175.76764634090486
611,-76.90658569335938,-68.33440399169922,-0.041113246774124784,0.058828639692956604,-0.8805541992187481,61,4.8287522645292205,176.0025957244278
612,-77.1455078125,-68.29949188232422,-0.03408629611753342,0.057002787859146954,-0.6521301269531227,61,4.8304397717604095,176.23764580492679
613,-77.38451385498047,-68.2645263671875,-0.028138830457906463,0.05513554059042208,-0.4618682861328046,61,4.832125019969164,176.47279225666733
614,-77.62360382080078,-68.22953033447266,-0.11930495484959208,0.06076717039427104,-3.5994415283202925,62,4.833588783543976,176.70803701126468
615,-77.8617935180664,-68.19060516357422,-0.11215074200466946,0.06874482717988267,-3.2720642089843692,62,4.823694910851912,176.9420694802652
616,-78.0986099243164,-68.14602661132812,-0.09797031616072509,0.07091013709812631,-2.754989624023418,62,4.822357669747347,177.17427681942223
617,-78.33504486083984,-68.09910583496094,-0.08337810029437946,0.0707037013679159,-2.2465820312500018,62,4.824928699693365,177.40593096242557
618,-78.57144927978516,-68.05119323730469,-0.07023133238248143,0.0695183364017339,-1.7980804443359373,62,4.827676842886354,177.63749687479117
619,-78.80791473388672,-68.00281524658203,-0.05882086713783328,0.06788823263421567,-1.4145202636718748,62,4.830157590751421,177.86911056780448
620,-79.04448699951172,-67.95418548583984,-0.04905708023871337,0.06603183455907667,-1.090667724609361,62,4.832205675263872,178.10083576959198
621,-79.28113555908203,-67.9054183959961,-0.04074966849630244,0.06405549831301047,-0.8188934326171896,62,4.834118937555464,178.3326516865494
622,-79.51787567138672,-67.85655975341797,-0.03370552469944668,0.062007089638228735,-0.5919647216796827,62,4.83572814671638,178.56457734083716
623,-79.75469207763672,-67.80764770507812,-0.027747662909326763,0.059921074786308176,-0.4033966064453113,62,4.837314635516084,178.79660064853917
624,-79.99158477783203,-67.75872039794922,-0.12059448844609169,0.07157965547974093,-3.542770385742196,63,4.838700498573238,179.02872467436634
625,-80.22733306884766,-67.7059097290039,-0.11340426027119897,0.07935496508397871,-3.2158813476562558,63,4.828500943401136,179.25942001247867
626,-80.46134948730469,-67.64743041992188,-0.09900767051323527,0.0812086995506381,-2.6941528320312633,63,4.826912690220433,179.4879620173109
627,-80.69480895996094,-67.58657836914062,-0.08415572510476987,0.08062579404720303,-2.180267333984377,63,4.829425439599259,179.71579228542421
628,-80.92819213867188,-67.52473449707031,-0.07077016833362539,0.07906346800568655,-1.7270202636718937,63,4.832142032571145,179.9435026622448
629,-81.16162109375,-67.46241760253906,-0.059157060473162916,0.07705456514265216,-1.339981079101585,63,4.834568350951421,180.17125702534926
630,-81.39511108398438,-67.39987182617188,-0.049225983446440455,0.07483929367190331,-1.013687133789078,63,4.836572954060624,180.3990902775155
631,-81.6286849975586,-67.33717346191406,-0.040776301104373025,0.07249724657495989,-0.740402221679691,63,4.838414611146923,180.62703137568263
632,-81.86233520507812,-67.2744140625,-0.03362354660624372,0.07011516557379352,-0.512832641601562,63,4.839969530485179,180.85507990420854
633,-82.09606170654297,-67.21160125732422,-0.12339068406701686,0.07384974665236144,-3.61953735351563,64,4.841478889273442,181.08323640548943
634,-82.32842254638672,-67.14496612548828,-0.11532592609456167,0.08129352208179186,-3.265182495117184,64,4.831269634483017,181.30977362941528
635,-82.55877685546875,-67.07292938232422,-0.1004609951699687,0.08298103153895131,-2.7286834716796857,64,4.829924769237828,181.5339370808998
636,-82.7884750366211,-66.9986343383789,-0.08532843442890518,0.0823177328959681,-2.2057495117187558,64,4.832474171971365,181.75731911471686
637,-83.0180435180664,-66.92337036132812,-0.07172776678684062,0.08069213422451368,-1.7455749511718723,64,4.835207622426263,181.9805449098637
638,-83.24761199951172,-66.84764862060547,-0.059944879848675955,0.07863060280522126,-1.3530731201171904,64,4.837542918729239,182.2037833187779
639,-83.47725677490234,-66.77167510986328,-0.049866926165406424,0.07635258820533208,-1.022232055664067,64,4.8395918852799,182.42712625047943
640,-83.70695495605469,-66.69557189941406,-0.0413025727463351,0.0739673552083887,-0.7453155517578204,64,4.841308695627963,182.650560103687
641,-83.93672943115234,-66.619384765625,-0.03404568139684776,0.07152548103838921,-0.5146636962890504,64,4.842907024152459,182.87411108903092
642,-84.16658020019531,-66.54314422607422,-0.02791346771057141,0.06905602787852277,-0.3235931396484251,64,4.844296615764546,183.0977813900755
643,-84.39651489257812,-66.46688842773438,-0.12028782735400873,0.07914507932524106,-3.4614562988281197,65,4.845646812588894,183.32158128964662
644,-84.6248550415039,-66.38690948486328,-0.11298004493891729,0.08656783493336057,-3.1337432861328005,65,4.83537372631531,183.54357047846258
645,-84.8508071899414,-66.30154418945312,-0.09852006726342205,0.08810589655324075,-2.6127777099609264,65,4.833698221015332,183.76284458635604
646,-85.07596588134766,-66.21389770507812,-0.08363132053697815,0.08723001906198594,-2.1003875732421844,65,4.836107736750862,183.98122186297493
647,-85.30091857910156,-66.12528991699219,-0.070220658384283,0.08538302973848126,-1.6489562988281177,65,4.838737355030257,184.1993843328645
648,-85.52584075927734,-66.0362319946289,-0.05859692192580702,0.08310501025014083,-1.2640686035156214,65,4.841000327596193,184.4175439652837
649,-85.75081634521484,-65.94692993164062,-0.04865910973623991,0.08061835240867277,-0.9400939941406119,65,4.842957359799731,184.63579923280645
650,-85.97584533691406,-65.85750579833984,-0.04021773335133087,0.07803697161714876,-0.6693267822265503,65,4.8446199992593435,184.85415869073591
651,-86.20095825195312,-65.76799774169922,-0.03307059118722799,0.07540743355503765,-0.4442749023437465,65,4.846135778525736,185.07265537575685
652,-86.4261245727539,-65.67845916748047,-0.12256652912640387,0.07786732266691493,-3.553573608398447,66,4.847476943707814,185.29126237222243
653,-86.64949798583984,-65.58528900146484,-0.11452206561317878,0.08511322852569059,-3.2018127441406325,66,4.837248648750034,185.50789725547628
654,-86.8702392578125,-65.48700714111328,-0.09969749732078509,0.08661686515995354,-2.668472290039082,66,4.83586180768576,185.72163075568352
655,-87.09011840820312,-65.38656616210938,-0.08461247569026613,0.08579800172293603,-2.1486663818359566,66,4.838300656069981,185.9344310143686
656,-87.30972290039062,-65.28519439697266,-0.07105963377411796,0.08401792316112419,-1.6916046142578318,66,4.8408986288271825,186.14696751099865
657,-87.52928161621094,-65.18336486816406,-0.05932053326290112,0.08180194544355475,-1.3020782470703154,66,4.843174097428943,186.35950047073177
658,-87.7488784790039,-65.081298828125,-0.04928711355844009,0.07938623986030767,-0.9740600585937698,66,4.8450632699430525,186.57212831305355
659,-87.96851348876953,-64.97909545898438,-0.040760563330559725,0.07686116077073915,-0.6997680664062474,66,4.846748440592036,186.78485748017744
660,-88.188232421875,-64.8768081665039,-0.0335451755727971,0.07429423955784703,-0.471710205078135,66,4.848188210976985,186.99773700234098
661,-88.40799713134766,-64.77447509765625,-0.027448723024376585,0.07170449536859652,-0.2830047607421961,66,4.849544114709484,187.2107310798146
662,-88.6278305053711,-64.672119140625,-0.11960977314882419,0.08077199325601614,-3.4231414794921986,67,4.850751655934218,187.42386380199397
663,-88.84566497802734,-64.56627655029297,-0.11234410814812631,0.08811639878144001,-3.097686767578142,67,4.840461115828141,187.63486171169825
664,-89.06051635742188,-64.4553451538086,-0.0979323449955149,0.08956877257159801,-2.5792236328124964,67,4.838742573376214,187.84265267670256
665,-89.27430725097656,-64.3422622680664,-0.08309505440235086,0.08862322291676329,-2.0692749023437473,67,4.841057427043024,188.0493390575483
666,-89.48779296875,-64.2282485961914,-0.06973403988849046,0.08671156747425995,-1.6201629638672035,67,4.843578367519187,188.255750150752
667,-89.70120239257812,-64.11380004882812,-0.05815568354182205,0.08437929931904423,-1.2373504638671875,67,4.845783104121054,188.46214467686187
668,-89.91462707519531,-63.99911117553711,-0.04826134206436681,0.08184123669495155,-0.9153442382812592,67,4.847615185575335,188.66862574090138
669,-90.12808227539062,-63.88428497314453,-0.039856583291906986,0.0791956938863422,-0.6464385986328292,67,4.849237011291038,188.87521459837964
670,-90.34159851074219,-63.76938247680664,-0.032742725601364965,0.07651089798834748,-0.42303466796875744,67,4.850630155334824,189.0819451248517
671,-90.55519104003906,-63.65443801879883,-0.12206040407233047,0.07814577904441089,-3.533905029296883,68,4.851932049204038,189.28883432974908
672,-90.76656341552734,-63.536102294921875,-0.11404950731301343,0.08535552132789503,-3.1837158203124942,68,4.841667740892458,189.49340662154694
673,-90.97474670410156,-63.41300582885742,-0.09927225325828648,0.0868422699898995,-2.652191162109386,68,4.84020507143021,189.69462729655348
674,-91.1817855834961,-63.287864685058594,-0.0842254414464328,0.08598690842764442,-2.1340484619140643,68,4.842567155937623,189.8946915631015
675,-91.38848114013672,-63.161834716796875,-0.07071526891696514,0.0841927020958905,-1.6785888671875078,68,4.845102916761531,190.09446380823152
676,-91.59508514404297,-63.03535842895508,-0.05901594370348325,0.0819686337139435,-1.2904968261718748,68,4.847276857175672,190.29421985751824
677,-91.80169677734375,-62.90864944458008,-0.04902053606074343,0.0795489193311174,-0.9638214111328087,68,4.849125420056388,190.4940702716056
678,-92.00831604003906,-62.78179931640625,-0.040526718855618496,0.07701207807280416,-0.6907501220703213,68,4.850702779674079,190.69401983305758
679,-92.21499633789062,-62.65485763549805,-0.03333707489118786,0.07442810523170368,-0.46372985839843617,68,4.852109562284413,190.89412432795788
680,-92.42173767089844,-62.527870178222656,-0.027270228749259533,0.07183626037051188,-0.2760467529296786,68,4.853365466717819,191.0943858797502
681,-92.62853240966797,-62.40086364746094,-0.1192749337914648,0.08024499581963979,-3.4169921874999885,69,4.854537024879395,191.29479794517846
682,-92.83294677734375,-62.27060317993164,-0.11203081596533572,0.08758843902144214,-3.0923614501953103,69,4.8442083557819435,191.4927762904702
683,-93.03380584716797,-62.13566207885742,-0.09765524377815948,0.0890620171173356,-2.5749664306640607,69,4.842428125793009,191.68708745715628
684,-93.2333755493164,-61.99870300292969,-0.08285549923872171,0.08814188675996992,-2.0660705566406103,69,4.844678363370161,191.88012665529328
685,-93.4325180053711,-61.86085891723633,-0.0695270915442746,0.08624974225524197,-1.6178894042968697,69,4.847142803041877,192.07281023220258
686,-93.63153076171875,-61.72257995605469,-0.05797698654456396,0.0839251214660921,-1.2359619140624931,69,4.84926912029264,192.26545699401836
687,-93.83051300048828,-61.58407211303711,-0.04810578106127438,0.08139412102751517,-0.9146728515624939,69,4.851059311928777,192.45817562687472
688,-94.02954864501953,-61.4454231262207,-0.03972732783886696,0.07877649429429173,-0.6463928222656146,69,4.852603028447573,192.6510539070194
689,-94.2286148071289,-61.306697845458984,-0.03263690963116183,0.07611297077041423,-0.42358398437497596,69,4.853959220673708,192.84407167654558
690,-94.427734375,-61.16791915893555,-0.1218173102868008,0.07718850250811149,-3.5349273681640643,70,4.855185958210786,193.03725258706672
691,-94.624267578125,-61.02602767944336,-0.11382589448337455,0.08442202685677747,-3.1852569580078276,70,4.84489225766515,193.22783519891817
692,-94.81708526611328,-60.8797721862793,-0.09907417011840493,0.08593129101716301,-2.6544189453125053,70,4.843392928901068,193.4146483394772
693,-95.00856018066406,-60.73163986206055,-0.08406371246285575,0.08513418840390558,-2.136978149414066,70,4.8456978074224235,193.600169151404
694,-95.19956970214844,-60.582645416259766,-0.07057936617802069,0.08336990951175598,-1.6821136474609428,70,4.848170306735477,193.78531696691311
695,-95.39041900634766,-60.43323516845703,-0.05890343423812438,0.08117830283893128,-1.2945098876953187,70,4.850302396463448,193.97041502740086
696,-95.58124542236328,-60.28357696533203,-0.048926199179099496,0.07877613524251811,-0.9682769775390724,70,4.852083026697336,194.1556073071359
697,-95.77208709716797,-60.13378143310547,-0.04045207130442989,0.07627437002782503,-0.6955413818359548,70,4.853626378480576,194.34093610053097
698,-95.96295928955078,-59.9838981628418,-0.03328031823814631,0.0737216273093404,-0.4688262939453221,70,4.854968186266652,194.5264183534482
699,-96.15387725830078,-59.833953857421875,-0.027224314025181964,0.07114837809141744,-0.28132629394532105,70,4.856190866401353,194.7120700767078
700,-96.34486389160156,-59.683982849121094,-0.11911379991083444,0.07910428076074932,-3.4225463867187655,71,4.857301960039759,194.89791507565837
701,-96.53309631347656,-59.53105926513672,-0.11188078977352749,0.08647899687262761,-3.098068237304701,71,4.846946479311475,195.0810369882057
702,-96.71728515625,-59.3738899230957,-0.09753109702106916,0.08799737009016018,-2.5811614990234344,71,4.845132403012863,195.2601129604212
703,-96.89991760253906,-59.214866638183594,-0.0827472282457455,0.08709535608913244,-2.0726318359374973,71,4.847334070933856,195.43771228934258
704,-97.08204650878906,-59.055023193359375,-0.06943910591407797,0.08524355256416032,-1.624755859375009,71,4.849747806577287,195.61492238100632
705,-97.2640151977539,-58.89476013183594,-0.05791113802518444,0.08296950174446761,-1.243103027343767,71,4.851835444886134,195.79209968302703
706,-97.4459228515625,-58.7342643737793,-0.048057783602094194,0.08047948128451118,-0.922027587890642,71,4.853574203808453,195.96934926986532
707,-97.62784576416016,-58.57363510131836,-0.03969371736372084,0.07789841944307291,-0.6538848876953299,71,4.855082491820884,196.14675031950375
708,-97.8097915649414,-58.41291809082031,-0.03261449645332567,0.07526593974534551,-0.4311523437499981,71,4.856388183832466,196.3243116290124
709,-97.9917984008789,-58.25215148925781,-0.12169838868786423,0.0759783755283101,-3.54254150390625,72,4.8575816093943835,196.5020721541525
710,-98.17086791992188,-58.08858108520508,-0.11371574267873151,0.08325337061703897,-3.19284057617187,72,4.847259645358475,196.67696601675516
711,-98.34575653076172,-57.92110824584961,-0.09898490973269791,0.08481623272003763,-2.662231445312494,72,4.845724169227635,196.84773035426014
712,-98.51907348632812,-57.75191116333008,-0.08398945284506772,0.08404717174128276,-2.1450347900390465,72,4.847987284972444,197.017033377057
713,-98.69183349609375,-57.581947326660156,-0.07052630382166415,0.08233996634516988,-1.6903533935546793,72,4.850421462272877,197.1859147827831
714,-98.86439514160156,-57.41156005859375,-0.058866323937989906,0.08019071643677243,-1.3028869628906226,72,4.852509582361564,197.35474196421328
715,-99.03689575195312,-57.24095153808594,-0.048906155403692066,0.0778401598372046,-0.9767456054687546,72,4.854259649286962,197.52365705248386
716,-99.20938110351562,-57.07019805908203,-0.04044244925550188,0.07537493137130286,-0.7040100097656116,72,4.855759246054347,197.6927074888382
717,-99.38190460205078,-56.89934539794922,-0.03328362372074533,0.07286507327683173,-0.47732543945312184,72,4.857070742554458,197.86194750949215
718,-99.55445861816406,-56.728431701660156,-0.027236962882284926,0.07033265432754743,-0.28974914550781405,72,4.858252923985554,198.03137003241358
719,-99.72705841064453,-56.5574836730957,-0.11904148847930167,0.07798563940961878,-3.430877685546855,73,4.859334360145554,198.2009905334585
720,-99.89659118652344,-56.383914947509766,-0.1118151152938371,0.08539651679497018,-3.1063385009765554,73,4.848953084555833,198.3676550486212
721,-100.06160736083984,-56.20661163330078,-0.09747517952170903,0.08695475353757406,-2.589401245117171,73,4.847109098545063,198.52990385827755
722,-100.22490692138672,-56.02763366699219,-0.0827100695013374,0.08611589433425493,-2.080917358398423,73,4.849276594794311,198.69057533016996
723,-100.38760375976562,-55.8478889465332,-0.06941733090761373,0.08431444203507055,-1.633087158203124,73,4.851658679647258,198.8507993708191
724,-100.55003356933594,-55.66776657104492,-0.05789758002215031,0.08206084625343803,-1.2515106201171886,73,4.853710236323418,199.0109181135353
725,-100.71240997314453,-55.48741149902344,-0.04805452326465606,0.07961048925313449,-0.9304046630859204,73,4.855421217057737,199.17114744292863
726,-100.87477111816406,-55.30691909790039,-0.03969767033423353,0.077055984013226,-0.6622467041015624,73,4.856894480198178,199.33152673672777
727,-101.03715515136719,-55.12633514404297,-0.03262513442345783,0.07445639198878928,-0.4394226074218523,73,4.858173729353572,199.49209455138944
728,-101.1995849609375,-54.94569778442383,-0.11733945062058393,0.07757620471855303,-3.3751678466796786,74,4.859334668345632,199.65287395337864
729,-101.35883331298828,-54.76264953613281,-0.10926519130781244,0.08420968387258093,-3.0284118652343723,74,4.8495861773302025,199.81061933665032
730,-101.51372528076172,-54.57635498046875,-0.09490526373841007,0.0854165613717566,-2.5142211914062336,74,4.848454207749602,199.96415633347007
731,-101.66699981689453,-54.38863754272461,-0.08041829366405714,0.08447037835065434,-2.0164794921875013,74,4.850634793352588,200.11624312679345
732,-101.8196792602539,-54.20024871826172,-0.06744409189559969,0.08263806022681458,-1.5800628662109324,74,4.852928547014821,200.2679093113707
733,-101.97213745117188,-54.01150894165039,-0.05622324003308837,0.08041188541771502,-1.2086639404296722,74,4.854898578408116,200.4195314778702
734,-102.12451934814453,-53.82255172729492,-0.046644426753500084,0.07798862468858589,-0.8965301513671918,74,4.856546505995476,200.57125557119613
735,-102.27689361572266,-53.63347625732422,-0.038518709849563806,0.07548432358279494,-0.6359710693359225,74,4.857971291564414,200.72315066919234
736,-102.42927551269531,-53.444305419921875,-0.031641504867487284,0.07292530870580427,-0.419586181640629,74,4.859212339665493,200.87523198483012
737,-102.5816879272461,-53.25508117675781,-0.025841305306798592,0.07035591832823074,-0.24096679687498676,74,4.86034093106199,201.02752227754505
738,-102.73414611816406,-53.06583023071289,-0.0948632164937953,0.07766928120218364,-2.5879287719726727,75,4.861371691950788,201.18003653112734
739,-102.88372039794922,-52.87454605102539,-0.08769982327368767,0.08216671788108992,-2.2937393188476665,75,4.854647700413198,201.32984816614015
740,-103.0297622680664,-52.68081283569336,-0.07573775131386205,0.08236906937582128,-1.873130798339856,75,4.854486688172111,201.47631519571075
741,-103.1745376586914,-52.48604202270508,-0.06386808129815794,0.08093556762666804,-1.4715042114257981,75,4.856260116360126,201.62170506438235
742,-103.31886291503906,-52.29079818725586,-0.05330950889134137,0.0788579711207174,-1.1218338012695357,75,4.858044071660054,201.766834114889
743,-103.4630355834961,-52.09531021118164,-0.0442191078557557,0.07651165296239387,-0.826034545898438,75,4.859595420473077,201.91199958324378
744,-103.6071548461914,-51.899681091308594,-0.036482032149999566,0.07403779367452909,-0.5787582397461046,75,4.860925233836178,202.05730027987556
745,-103.75127410888672,-51.70397186279297,-0.029934903123808903,0.07151576592259412,-0.37355041503907266,75,4.862103259228604,202.20278915535476
746,-103.89542388916016,-51.508201599121094,-0.02441173246744492,0.06898142289326586,-0.20426940917970587,75,4.863158464048854,202.34849639134416
747,-104.03962707519531,-51.31239700317383,-0.0931321275131352,0.07434536483629928,-2.5590744018554723,76,4.864135879485757,202.49444439427486
748,-104.18085479736328,-51.11470031738281,-0.08619656951516805,0.07889110513585645,-2.2724838256836057,76,4.8574923925681075,202.6376234441454
749,-104.3185043334961,-50.91473388671875,-0.07447670137767569,0.0792022861602995,-1.8593215942382961,76,4.8572911764003,202.7774403333145
750,-104.45484161376953,-50.71378707885742,-0.06282445069608657,0.07787674664274413,-1.4642562866210997,76,4.858989949575498,202.91615126796864
751,-104.5906982421875,-50.51239013671875,-0.052452042441283056,0.07590018459486808,-1.12011718750002,76,4.8607046965469625,203.05458324068616
752,-104.72638702392578,-50.310760498046875,-0.04351927166340536,0.07365354788540392,-0.8288650512695388,76,4.8621902883383745,203.19304685572885
753,-104.86203002929688,-50.10899353027344,-0.03592183249303521,0.07129144936827267,-0.5853958129882982,76,4.863467189345079,203.33166300151174
754,-104.99766540527344,-49.90715408325195,-0.029492076072944958,0.06888204089402106,-0.38320922851564654,76,4.864591356918067,203.47046876930568
755,-105.13333129882812,-49.70525360107422,-0.024070203700984484,0.06646324904280132,-0.21636199951172444,76,4.86560192827064,203.60950191533558
756,-105.26904296875,-49.50331497192383,-0.09234997008480018,0.06998363261915308,-2.5731201171875004,77,4.866532524691717,203.74877705526185
757,-105.40167999267578,-49.299617767333984,-0.08550209504544522,0.07462911945946021,-2.288742065429707,77,4.859935870245062,203.8852071262313
758,-105.53069305419922,-49.09382247924805,-0.07391070348619161,0.07508943587279784,-1.8786697387695361,77,4.859710804952512,204.0182547687189
759,-105.65835571289062,-48.88711166381836,-0.062381342690544704,0.07391941683140296,-1.4864120483398457,77,4.861356717094469,204.15017401518963
760,-105.78551483154297,-48.67998504638672,-0.05211912985018309,0.07210206759915763,-1.1445999145507864,77,4.863019491601859,204.28180284600828
761,-105.9124984741211,-48.47262191772461,-0.04327926543160895,0.07001062130199855,-0.8551101684570356,77,4.864458437973749,204.41346595788028
762,-106.03939819335938,-48.2651252746582,-0.03575359731597453,0.06777728211799747,-0.6129150390625164,77,4.865690822702205,204.54525270793744
763,-106.16631317138672,-48.05754852294922,-0.02939162449538227,0.06551446516347559,-0.41169738769533387,77,4.86677424744205,204.6772609108518
764,-106.29324340820312,-47.84992218017578,-0.02402661312310024,0.06323833100320142,-0.245475769042988,77,4.867746273425657,204.80948961017899
765,-106.42020416259766,-47.64224624633789,-0.09184204568638521,0.06500431656470901,-2.6025009155273504,78,4.868640223792757,204.9419538113355
766,-106.54405212402344,-47.43295669555664,-0.08505778998544324,0.06981598749529117,-2.318870544433578,78,4.862080305337315,205.07155533660975
767,-106.66417694091797,-47.22173309326172,-0.07356135452029319,0.07043477731328635,-1.910629272460921,78,4.861836838490557,205.197698187198
768,-106.7829360961914,-47.00967025756836,-0.062131894751242235,0.06945171637487552,-1.520080566406249,78,4.863437480874699,205.32271145805683
769,-106.90116882324219,-46.79719543457031,-0.05195459495909594,0.06780763569329551,-1.1795806884765516,78,4.8650558410442155,205.4474229074983
770,-107.01920318603516,-46.58450698852539,-0.043186793064220824,0.06588574321599414,-0.8909912109374862,78,4.86645513929605,205.5721549440036
771,-107.13717651367188,-46.3716926574707,-0.03573095028174134,0.06384876553731492,-0.6493682861328056,78,4.867650587045009,205.69704218314078
772,-107.255126953125,-46.158782958984375,-0.029417780910698712,0.0617449291374253,-0.44834136962890264,78,4.868698890543662,205.8221217054516
773,-107.37307739257812,-45.94581604003906,-0.02408902524640769,0.05961293221789965,-0.28201293945313244,78,4.869637938011439,205.94741494355705
774,-107.49105072021484,-45.732810974121094,-0.09144343643857933,0.059685682220652014,-2.638832092285144,79,4.870500380638385,206.07294386511487
775,-107.6058349609375,-45.51831817626953,-0.08470070767820878,0.06463351118520583,-2.35546112060546,79,4.863974959029539,206.19555260183014
776,-107.71688079833984,-45.30207061767578,-0.07329547969243938,0.0654537251982237,-1.948516845703119,79,4.8637168305222325,206.31470701339546
777,-107.82650756835938,-45.08503341674805,-0.06195274791621661,0.0646510635227292,-1.559280395507809,79,4.865278811398064,206.4326920616557
778,-107.93560028076172,-44.86762237548828,-0.05185699747210443,0.06320285246453623,-1.2197647094726525,79,4.866858449725946,206.5503774514781
779,-108.04447937011719,-44.649993896484375,-0.04315631422765314,0.06146560790571129,-0.9317626953124971,79,4.868221371425359,206.6680777020803
780,-108.15326690673828,-44.43224334716797,-0.03575136867198752,0.05959138487534513,-0.6903686523437368,79,4.869385232695352,206.78591104433062
781,-108.26203155517578,-44.21440887451172,-0.029483222595515467,0.05765868169531066,-0.48928833007812156,79,4.870403872958397,206.9039444309348
782,-108.37078857421875,-43.99651336669922,-0.02419229050584377,0.05569148218380687,-0.3227157592773342,79,4.871313253464672,207.02219197246214
783,-108.47956848144531,-43.778568267822266,-0.09109328293194445,0.054131406632896284,-2.679016113281257,80,4.872148204399155,207.14068344699072
784,-108.58511352539062,-43.559288024902344,-0.08439868593544939,0.05926431764740525,-2.395675659179691,80,4.8656557417531445,207.25622433629965
785,-108.68685150146484,-43.33842086791992,-0.07307813830673048,0.06027484795863319,-1.989906311035145,80,4.86538615494072,207.36825931126683
786,-108.78715515136719,-43.11684036254883,-0.06182344046833284,0.05968438184629697,-1.6017303466796824,80,4.866911778930276,207.47912090504295
787,-108.88690185546875,-42.8948974609375,-0.051801955288803526,0.058436843526866934,-1.262901306152337,80,4.868457486953946,207.58967004098184
788,-108.98641967773438,-42.672752380371094,-0.0431663477468079,0.05689719852317112,-0.9752960205078124,80,4.86978931809477,207.700227081903
789,-109.0858383178711,-42.450477600097656,-0.035814259820243666,0.055213523946628026,-0.7339401245117181,80,4.8709237962879115,207.81091810398618
790,-109.18521881103516,-42.22812271118164,-0.029588301463659254,0.05346192246491918,-0.5326156616210858,80,4.871915317508217,207.92180149506876
791,-109.28458404541016,-42.005706787109375,-0.024330611333914676,0.05167113027490916,-0.36553192138672047,80,4.872800376113184,208.0328989764643
792,-109.38397216796875,-41.783241271972656,-0.019904540043412623,0.049880605988049775,-0.22753906249999878,80,4.873610708016691,208.14424783969628
793,-109.4833755493164,-41.56073760986328,-0.0899126348626197,0.05733809209162649,-2.607772827148444,81,4.874362307986947,208.2558396151044
794,-109.5794677734375,-41.33702850341797,-0.08376689847367727,0.06262833496859632,-2.3421096801757786,81,4.867585920006769,208.364419620881
795,-109.6715087890625,-41.11185073852539,-0.07262949432226722,0.06361219488585074,-1.9429779052734388,81,4.867107236196315,208.46926835063877
796,-109.76203155517578,-40.885986328125,-0.06143976496090853,0.0629311358735547,-1.5579299926757808,81,4.868580676613888,208.5728731043896
797,-109.8519515991211,-40.6597900390625,-0.051445705914819936,0.06156691798692354,-1.2211608886718697,81,4.8700973237726535,208.67612850229597
798,-109.94161224365234,-40.433406829833984,-0.042824137765443936,0.059892166996499546,-0.9353179931640626,81,4.871402841912213,208.77936916286907
799,-110.03116607666016,-40.20690155029297,-0.03548421034698835,0.05807265313807347,-0.6956634521484379,81,4.8725097617379785,208.88274363308048
800,-110.12068939208984,-39.98031234741211,-0.029270469736018705,0.056193405089462245,-0.49596405029296853,81,4.873474469846315,208.9863256979529
801,-110.210205078125,-39.753662109375,-0.024027075967764492,0.05428421857385396,-0.33049011230468195,81,4.874331820256284,209.09013664916077
802,-110.29973602294922,-39.526973724365234,-0.09287999661976742,0.05989175082845824,-2.687705993652349,82,4.875114636502067,209.19419767546643
